open;high;low;close;volume
224.26;226.34;223.4917;225.58;1290160
225.51;227.0;224.6;226.33;1168849
226.19;226.9;222.58;223.0;1291343
222.87;223.47;221.21;221.32;1004799
218.39;221.66;217.77;221.61;2072759
221.51;222.24;220.22;220.8;783041
221.11;221.77;220.04;220.64;1024874
221.35;222.22;220.65;220.78;710193
221.46;223.0;221.25;222.68;1318576
222.57;225.83;222.31;225.06;1172373
225.49;226.0831;222.0;222.22;1088184
222.72;222.88;220.28;221.35;763268
221.01;221.5128;219.81;220.1;1034006
220.46;223.2674;220.211;222.3;851914
221.48;224.0;220.61;223.97;1486982
224.94;225.845;224.0;225.07;1297895
226.0;226.58;224.69;225.34;1192404
225.74;226.72;225.24;225.84;1107132
225.39;226.41;225.02;225.5;1108600
226.32;230.08;225.9;229.04;1430408
228.99;231.35;228.61;230.47;1242145
230.07;230.45;227.17;227.72;742804
228.12;228.31;225.78;225.81;949188
227.0;227.375;224.67;225.46;1149867
225.7;226.5;222.86;225.3;1318386
225.16;225.915;223.74;224.24;810558
223.63;224.135;220.52;220.95;1103689
221.56;222.84;220.8;221.16;855601
220.43;221.91;219.8262;220.5;972879
219.4;219.7499;215.47;217.44;1003388
216.89;218.4508;216.27;218.15;936281
219.5;221.77;218.6538;221.43;1209455
220.81;220.98;219.52;219.94;805436
218.955;219.88;214.17;214.45;1323365
215.315;218.675;214.81;217.91;1520323
217.06;218.28;215.86;216.0;1446781
216.61;218.3399;216.05;217.25;991200
217.88;217.97;216.825;217.32;1226556
218.03;218.42;216.53;217.83;1332362
219.0;219.1;216.345;217.0;703642
217.11;218.36;216.36;217.87;1245096
218.82;218.92;216.71;218.51;1647654
218.92;226.48;218.77;225.93;1881797
227.33;233.89;227.33;231.46;2789065
231.72;232.99;226.17;230.84;1809890
234.77;243.06;233.79;239.05;3049697
238.3;239.51;235.0666;235.4;1592130
234.65;237.77;233.67;236.39;1523356
236.41;240.28;235.75;239.3;1232244
240.14;241.0;238.81;240.73;1196574
240.86;241.1099;237.26;238.61;1422999
238.65;241.37;238.02;239.5;1731060
240.39;243.48;239.5;242.02;1204769
242.23;242.8186;238.31;238.5;1537532
240.5;241.74;239.56;240.05;2226987
243.0;243.75;241.095;241.91;1977905
242.11;243.52;240.35;242.54;2329991
252.6;253.24;246.6;251.07;5898126
253.84;255.11;248.76;250.17;3257133
250.56;251.55;249.17;250.02;1341233
250.4;251.25;249.211;249.64;756520
250.26;250.35;248.81;250.03;890153
250.0;250.62;247.271;248.32;1003400
249.0;250.6975;248.58;249.54;1162186
250.83;257.6;250.0;257.6;2461269
257.26;261.57;256.006;260.82;2149593
262.29;266.2239;262.0;264.88;2600402
266.25;271.3899;263.62;265.92;2863948
268.9;270.17;266.89;268.66;1955961
270.0;270.999;267.0;267.75;1648259
265.3;268.72;263.62;268.01;1644391
268.5;271.2;267.625;271.19;1652140
271.25;271.8999;269.56;271.85;1342885
272.27;273.16;267.21;269.58;1668575
270.64;271.9;268.05;271.49;1378092
272.27;274.66;270.65;272.18;1903072
272.78;274.38;269.82;274.32;1420389
273.05;274.099;271.3033;273.89;1006320
