open,high,low,close,volume
1086.55,1089.57,1082.6,1084.08,1111161
1076.0,1081.34,1063.08,1068.07,1803805
1073.48,1078.99,1066.55,1077.47,1434282
1082.0,1110.0,1078.0,1100.0,3968362
1112.87,1138.16,1112.0101,1135.0,3160100
1138.5,1157.8573,1137.0,1153.04,2237701
1154.66,1161.0964,1147.46,1151.02,1648222
1152.77,1154.7139,1136.32,1146.95,1746719
1144.58,1145.865,1126.12,1134.42,1805388
1131.21,1138.78,1123.23,1132.71,1364226
1132.94,1147.74,1131.3986,1140.9,1239770
1141.02,1148.75,1141.02,1148.19,1304612
1152.28,1155.64,1143.38,1144.23,1715074
1152.21,1165.99,1150.6,1160.11,1771120
1159.92,1163.9088,1153.69,1159.27,2221891
1152.69,1184.13,1151.0,1183.58,1651913
1170.11,1182.81,1161.61,1178.69,2364127
1183.3,1201.49,1182.03,1184.07,2584260
1185.51,1190.333,1163.48,1169.44,2248277
1171.495,1175.0,1159.65,1169.29,1711003
1155.0,1155.99,1119.9,1139.28,2884131
1144.14,1146.87,1129.0,1132.62,1734414
1136.0,1146.21,1116.7,1116.94,1726866
1112.39,1134.0,1106.0724,1126.78,1486675
1132.31,1141.359,1127.02,1129.19,1578116
1115.35,1142.99,1106.6,1142.11,1161040
1149.42,1149.91,1114.43,1116.28,822394
1124.6,1144.14,1123.12,1141.29,1429710
1141.77,1156.2,1137.24,1155.08,1090967
1160.0,1167.93,1157.2345,1167.28,1079201
1169.99,1173.5,1162.56,1167.14,1066704
1155.62,1180.44,1155.3745,1171.46,1662633
1174.86,1201.986,1173.1,1201.26,2207431
1202.8,1210.44,1195.29,1204.42,1631857
1203.81,1208.71,1193.4011,1196.51,1339237
1182.74,1218.76,1182.0,1213.08,2008133
1208.53,1221.59,1204.56,1212.91,1947397
1206.65,1216.48,1197.7344,1199.1,1916892
1199.24,1210.765,1196.59,1197.88,1898376
1195.66,1215.1,1192.01,1211.0,3272304
1271.0,1275.0,1244.14,1258.15,5380032
1252.6199,1278.24,1249.05,1275.94,2575437
1267.18,1287.4,1263.0,1285.5,2734302
1289.12,1291.44,1244.495,1252.89,2418090
1245.05,1252.89,1224.17,1230.04,2194837
1231.71,1241.21,1216.19,1227.22,1969111
1239.11,1245.9003,1224.94,1232.99,1849740
1218.5,1244.41,1218.06,1241.13,1735180
1245.18,1246.52,1229.42,1238.16,1063244
1241.61,1242.4616,1230.53,1237.67,1105916
1252.01,1266.08,1251.8,1255.84,2125256
1256.72,1271.72,1252.12,1261.33,1718664
1262.73,1271.9648,1260.1011,1264.46,1366318
1259.18,1261.2,1247.1635,1252.51,1334387
1251.2,1265.97,1247.03,1248.64,1380882
1252.5,1260.59,1239.54,1258.14,1403991
1244.28,1251.98,1226.245,1232.22,1852558
1241.99,1243.6974,1219.63,1224.06,1608799
1222.04,1226.9547,1204.0,1215.85,1654629
1220.66,1225.91,1208.7,1221.95,1111173
1223.02,1232.76,1215.03,1217.41,1154093
1214.22,1226.53,1213.22,1221.75,1114832
1219.88,1235.17,1219.3488,1221.16,1233347
1226.0,1237.4,1221.42,1236.75,1222653
1244.14,1257.87,1240.68,1256.27,1428992
1255.9,1256.56,1242.97,1245.86,1366516
1255.0,1267.17,1252.8,1264.65,1846615
1263.4,1269.49,1247.21,1254.44,1505219
1252.21,1252.545,1225.7547,1231.8,2115424
1222.52,1227.87,1206.56,1211.31,2072869
1209.22,1214.87,1175.34,1199.1,2699394
1198.57,1198.9865,1163.61,1183.99,2342722
1172.0,1188.545,1169.27,1177.59,1633190
1184.2,1186.66,1170.61,1175.06,1383938
1171.1,1190.94,1165.95,1189.99,1462688
1182.0,1190.694,1166.16,1171.6,1785833
1179.7,1187.86,1169.22,1182.14,2003418
1188.0,1188.0,1173.52,1177.98,1208767
1177.77,1181.82,1158.455,1159.83,1704790
1162.66,1181.33,1161.425,1167.11,1615701
1168.96,1176.27,1158.6152,1174.27,1298084
1180.67,1194.0,1176.25,1191.57,1462455
1194.92,1196.58,1172.06,1172.12,4561119
1159.41,1185.19,1151.5,1179.56,1557479
1184.25,1196.8599,1174.09,1193.89,1657809
1193.69,1207.24,1185.3969,1194.06,1882524
1200.0,1216.86,1198.05,1207.36,1813652
1204.09,1208.45,1197.83,1207.08,1780759
1213.0,1224.2,1203.19,1208.53,1659364
1206.67,1224.52,1199.66,1207.64,2008956
1212.0,1214.18,1202.15,1211.53,1312686
1205.03,1205.9,1163.845,1177.07,2328778
1176.0,1182.0,1154.32,1167.83,1593012
1160.0,1175.86,1135.4,1155.92,2309539
1151.31,1161.55,1144.17,1145.17,1684728
1136.4,1137.02,1091.51,1092.16,2949006
1079.04,1116.055,1075.89,1090.74,3384775
1119.64,1125.8299,1095.025,1120.54,2468920
1118.0,1121.795,1098.22,1102.44,1503956
1113.48,1136.37,1111.75,1133.08,1918879
1140.0,1147.0,1114.0,1127.59,1782614
1130.0,1132.35,1086.34,1097.91,2307596
1103.71,1120.95,1097.03,1105.18,2064289
1112.51,1121.69,1100.0,1111.37,1355842
1091.29,1118.0,1079.01,1114.91,1884255
1115.0,1116.62,1055.06,1057.12,2464295
1080.3,1117.82,1075.545,1103.59,3647814
1048.33,1117.0,1042.23,1083.75,5321883
1096.54,1108.83,1007.2,1034.73,4064452
1020.01,1050.9,1013.97,1049.51,2988418
1068.2,1108.0,1068.2,1090.58,3545821
1091.4,1099.9,1077.82,1085.98,2006575
1089.0,1098.0,1067.66,1071.49,2172215
1072.53,1073.35,1034.0,1055.73,2267870
1055.02,1079.82,1053.61,1069.57,1433013
1083.49,1109.9299,1080.59,1108.24,2169392
1107.3,1108.22,1084.36,1094.63,1685193
1084.02,1088.35,1064.26,1077.02,1743298
1073.13,1074.1,1040.35,1049.36,1700091
1054.81,1066.665,1040.4,1047.97,1287475
1060.0,1065.79,1041.11,1054.58,1733302
1051.46,1078.87,1041.2925,1071.05,2079154
1065.23,1072.44,1054.9,1068.27,1768308
1063.39,1068.0,1022.8692,1027.42,2284191
1007.29,1037.35,1002.21,1030.45,2722934
1045.31,1054.705,1039.455,1043.43,1485172
1033.5,1043.0,1028.52,1030.1,708859
1044.0,1057.0,1039.77,1055.94,1577941
1051.34,1066.76,1045.5,1052.28,1652433
1057.46,1092.8575,1042.95,1091.79,2302121
1083.53,1100.15,1082.0,1094.58,1550523
1095.63,1109.65,1083.18,1109.65,2983340
1132.16,1135.0,1111.73,1116.36,2876449
1112.99,1114.24,1060.775,1062.47,2281485
1045.0,1079.42,1042.48,1078.08,2371825
1072.23,1085.03,1039.37,1046.58,2134111
1042.94,1059.6,1033.0,1053.18,1682646
1066.94,1070.4,1050.1,1061.65,1692576
1077.08,1091.7325,1071.97,1073.73,1447973
1075.67,1088.42,1064.994,1073.54,1249403
1060.02,1071.72,1049.37,1051.71,1817949
1047.01,1062.38,1016.63,1025.65,2496551
1034.0,1059.69,1030.48,1043.41,2182019
1047.29,1075.71,1019.43,1035.46,2913237
1026.0,1047.44,1007.8648,1023.58,2683670
1032.04,1037.67,981.19,991.25,5232490
984.32,1012.1195,977.6599,984.67,1817955
997.99,1048.45,992.645,1047.85,2315862
1026.2,1053.34,1007.0,1052.9,2299806
1059.5,1064.23,1042.0,1046.68,1718352
1057.83,1062.99,1033.0387,1044.96,1655504
1027.2,1060.79,1025.275,1054.68,1593395
1050.67,1066.26,1022.37,1025.47,2097957
1042.56,1080.0,1036.86,1078.07,2301428
